date,state,state_id,subindicator_id,value
201710,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,160467
201710,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,23885
201710,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,462609
201710,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,58414
201710,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,232042
201710,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,259043
201710,Uttar Pradesh,v8EzhiynNtf,Jzcnqae4P4R,287
201710,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,119
201710,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,17142
201710,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,284
201710,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,139654
201710,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,1655
201710,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,1763154
201710,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,36704
201710,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,11895
201710,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,213
201710,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,124853
201710,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,47
201710,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,9
201710,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,814
201710,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,1396
201710,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,551827
201710,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,283
201710,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,7432
201710,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,79750
201710,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,2021
201710,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,201278
201710,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,647468
201710,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,232042
201710,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,2787803
201710,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,249
201710,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,1076
201710,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,25808
201710,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,10
201710,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,36020
201710,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,78157
201710,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,405
201710,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,1530
201710,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,151932
201710,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,36
201710,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,3831
201710,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,81
201710,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,23
201710,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,520
201710,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,28980
201710,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,256
201710,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,50060
201710,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,15
201710,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,1633
201710,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,10
201711,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,157802
201711,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,23397
201711,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,434081
201711,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,55471
201711,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,212712
201711,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,252197
201711,Uttar Pradesh,v8EzhiynNtf,Jzcnqae4P4R,263
201711,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,59
201711,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,14938
201711,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,174
201711,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,131342
201711,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,965
201711,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,181519
201711,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,41535
201711,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,9396
201711,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,250
201711,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,110201
201711,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,37
201711,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,522
201711,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,1080
201711,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,1393
201711,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,541965
201711,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,596
201711,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,6724
201711,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,89080
201711,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,6327
201711,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,176761
201711,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,632772
201711,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,212712
201711,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,2748510
201711,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,440
201711,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,401
201711,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,34497
201711,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,10
201711,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,59263
201711,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,82795
201711,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,1600794
201711,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,838
201711,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,141766
201711,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,35
201711,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,14550
201711,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,86
201711,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,21
201711,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,493
201711,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,25939
201711,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,280
201711,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,49276
201711,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,133
201711,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,322
201711,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,12
201712,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,204578
201712,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,22869
201712,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,400298
201712,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,51326
201712,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,188855
201712,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,258790
201712,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,210
201712,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,14512
201712,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,151
201712,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,117189
201712,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,987
201712,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,839564
201712,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,39276
201712,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,10100
201712,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,525
201712,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,107546
201712,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,47
201712,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,35
201712,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,1055
201712,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,1456
201712,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,541910
201712,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,362
201712,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,8284
201712,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,85747
201712,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,11831
201712,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,239407
201712,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,582450
201712,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,188855
201712,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,2936135
201712,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,507
201712,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,827
201712,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,27913
201712,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,11
201712,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,57055
201712,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,83947
201712,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,2000624
201712,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,666
201712,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,127851
201712,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,18
201712,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,23301
201712,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,75
201712,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,22
201712,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,525
201712,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,28585
201712,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,225
201712,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,47918
201712,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,15
201712,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,509
201712,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,7
201801,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,84744
201801,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,12759
201801,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,422058
201801,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,50194
201801,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,189242
201801,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,253431
201801,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,5
201801,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,13590
201801,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,200
201801,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,116421
201801,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,908
201801,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,134778
201801,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,32752
201801,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,7499
201801,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,379
201801,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,107244
201801,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,42
201801,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,21
201801,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,779
201801,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,1400
201801,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,545234
201801,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,568
201801,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,7121
201801,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,96075
201801,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,9189
201801,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,191985
201801,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,591371
201801,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,189242
201801,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,3036577
201801,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,355
201801,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,646
201801,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,12418
201801,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,10
201801,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,45975
201801,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,93033
201801,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,275608
201801,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,1389
201801,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,126170
201801,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,23
201801,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,22387
201801,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,68
201801,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,12
201801,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,550
201801,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,27746
201801,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,206
201801,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,47761
201801,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,2
201801,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,305
201801,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,12
201802,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,111242
201802,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,10520
201802,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,396550
201802,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,44372
201802,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,181127
201802,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,272163
201802,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,10
201802,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,16105
201802,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,135
201802,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,109789
201802,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,2096
201802,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,129785
201802,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,41246
201802,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,8084
201802,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,587
201802,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,104218
201802,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,15
201802,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,26
201802,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,720
201802,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,22
201802,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,18449
201802,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,1134
201802,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,5502
201802,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,101513
201802,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,7985
201802,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,271649
201802,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,544647
201802,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,181127
201802,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,3228517
201802,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,485
201802,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,757
201802,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,15785
201802,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,10
201802,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,39279
201802,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,96055
201802,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,690604
201802,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,1016
201802,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,119632
201802,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,23
201802,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,24122
201802,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,61
201802,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,10
201802,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,517
201802,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,21687
201802,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,220
201802,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,49565
201802,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,174
201802,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,701
201802,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,5
201803,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,65748
201803,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,9797
201803,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,523286
201803,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,49018
201803,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,209330
201803,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,326858
201803,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,23
201803,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,19218
201803,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,159
201803,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,125101
201803,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,2645
201803,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,193292
201803,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,56509
201803,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,11272
201803,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,446
201803,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,122983
201803,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,37
201803,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,30
201803,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,945
201803,Uttar Pradesh,v8EzhiynNtf,WuvZWqTxZPX.Ti9FJqkSK6J,21
201803,Uttar Pradesh,v8EzhiynNtf,SBtoYIVEDFS.Ti9FJqkSK6J,19396
201803,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,256
201803,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,8749
201803,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,99486
201803,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,4005
201803,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,236011
201803,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,677077
201803,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,209330
201803,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,3904024
201803,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,503
201803,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,654
201803,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,20590
201803,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,10
201803,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,59183
201803,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,97355
201803,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,359
201803,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,722
201803,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,136421
201803,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,19
201803,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,14140
201803,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,84
201803,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,14
201803,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,534
